date_period,value,company_code,company,particulars,gl_account,account_no,update_datetime
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Adv to sup export,OCOA/1803010030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Adv To Sup Foreign,OCOA/1803010010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Adv To Sup Local,OCOA/1803000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Adv to sup Non Trade,OCOA/1803000030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Advances custom loc,OCOA/2307000005,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Advertisement Exp,OCOA/4506000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Air Freight (SCM),OCOA/4500000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Amort-IT Intng(S/W ),OCOA/4101000060,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Amort-OthIntangAsset,OCOA/4101000110,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Analysis Work,OCOA/4605010030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Annual Maint Ser(IT),OCOA/4616000240,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,AnnualFee-Oth Aud,OCOA/4604010010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Ar Fob Reversal,OCOA/1600010060,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Asset ret ObligExp,OCOA/4931000020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Asset RetOblig Liab,OCOA/2102030080,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,AssetDispClearing,OCOA/3000090020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,AuC as InvestMeasure,OCOA/1000000800,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,AuC- Manual,OCOA/1000000820,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Bad debt,OCOA/4625000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Bank Other Charges,OCOA/4618000050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,BC - Stamp Duty,OCOA/4618000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Bldg Improv-AD,OCOA/1000010040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,BOMBAY LAB WELF FUND,OCOA/2301091040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,BONUS  STATUTORY NMS,OCOA/4202030300,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Bonus - Salary CurY,OCOA/4202020010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,BonusPayable CurYear,OCOA/2300010030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,BonusPayable PreYear,OCOA/2300010035,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Book&PeriodicalSubsc,OCOA/4624000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Building Improvs,OCOA/1000000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Buildings,OCOA/1000000030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Buildings - Ad,OCOA/1000010030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,BusinessAssoc Memb,OCOA/4624000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,BusSys Service(IT),OCOA/4616000130,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,C1214 Alcohol Cons,OCOA/4000000480,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Cap Reserve Rev/Oth,OCOA/2903000030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Capital Accruals,OCOA/2104060015,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Car Lease Rent,OCOA/4600020010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Cash/Fund In Transit,OCOA/1701010980,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Caustic Soda Cons,OCOA/4000000470,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Client Hardware(IT),OCOA/4616000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Client Serv(IT),OCOA/4616000050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,CO'S  CONTRIB PF PA,OCOA/4202030320,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGM Changes in FG,OCOA/4001000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGM Chg in Utility,OCOA/4001000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGM CiSF Goods,OCOA/4001000020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Cogm- Changes In WIP,OCOA/4001000045,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,CoGS - RM & Others,OCOA/4003000015,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS C1214 Alcohol C,OCOA/4002000170,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS Chem & Add Cons,OCOA/4002000190,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS Credits Co/By/W,OCOA/4002001760,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS Depr&Amort,OCOA/4002001720,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS DirPack MatCon,OCOA/4002000210,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS Factory OH,OCOA/4002001690,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS FG consum,OCOA/4002000600,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Cogs Fob Reversal,OCOA/4002000030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS I/C Dir Sales,OCOA/4003000050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS Labor/ Manpower,OCOA/4002001700,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS Manual,OCOA/4003000070,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS PropylOxide Con,OCOA/4002000480,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS PTA Consumed,OCOA/4002000490,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS RM Oths Consum,OCOA/4002000530,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS Semi FG consum,OCOA/4002000590,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS Store Spare&M,OCOA/4002001710,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS Tallow Amine Co,OCOA/4002000550,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS Tolling Charges,OCOA/4002001750,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS Utl Effluent (W,OCOA/4002001570,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS Utl High Pressu,OCOA/4002000630,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS Utl Low Pressur,OCOA/4002001210,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS Utl Medium Pres,OCOA/4002000640,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Cogs Utl-Clarified /,OCOA/4002001550,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS Utl-NaturalGas,OCOA/4002001330,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS Utl-Nitrogen Co,OCOA/4002001240,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS Utl-Others Cons,OCOA/4002001660,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS Utl-Power-Elect,OCOA/4002000610,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,COGS Utl-Steam Consu,OCOA/4002000620,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Commission Payable,OCOA/2300010070,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Conference&Seminar,OCOA/4613000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Consumable Stores,OCOA/4400000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Consumables,OCOA/1500060020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,CONT BOMBAY LAB W F,OCOA/4202030350,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,CONT GRAT FUND P MS,OCOA/2301091025,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Cont Labor-Reglr SMT,OCOA/9021000050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,CONT TO PF AC PAY-PA,OCOA/2301091020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Conveyance,OCOA/4610000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,ConvRegular Business,OCOA/4610000020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Cost Of Goods Sold,OCOA/4002000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Cost of goods traded,OCOA/4003000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Courier and Postage,OCOA/4630000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,CSR Expense,OCOA/4606000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Curr 32 Adjs PL,OCOA/8905004500,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Current Income Tax,OCOA/4800000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Cust Claim Expo-Ext,OCOA/3000100035,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Cust Reb Dom - Ext,OCOA/3000110010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Custom Clear Charges,OCOA/4508000035,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Def Int CostIFRS16NC,OCOA/1404000090,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,DefBPlanActuarialG/L,OCOA/2903000100,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Deferred Tax Assets,OCOA/1403000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,DefInt costIFRS 16CA,OCOA/1808040075,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Dem.Destination(Sale,OCOA/4500000090,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,DemurrageOrigin(Sale,OCOA/4500000080,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Dep - Bldg,OCOA/4100000030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Dep - Bldg Improv,OCOA/4100000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Dep - Furnit&Fix,OCOA/4100000090,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Dep - IT Tangibles,OCOA/4100000130,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Dep - Mach & Equip,OCOA/4100000050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Dep - Office Equip,OCOA/4100000100,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Dep - ROU-Bldg,OCOA/4100010020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Dep - ROU-Vehicles,OCOA/4100010050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Dep - Vehicles,OCOA/4100000070,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Dep ROU-Mach&Equip,OCOA/4100010040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Depr & Amort SCE,OCOA/9042000400,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Depreciation - Land,OCOA/4100000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Design work,OCOA/4605010020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Diff Finished Goods,OCOA/4010000050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Diff Pck Mat,OCOA/4010000030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Diff Raw Materials,OCOA/4010000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Diff Waste,OCOA/4010000080,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Dom Travel - Other,OCOA/4610010030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Dom-Air Travel,OCOA/4610010050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Dom-Car Rental,OCOA/4610010040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Dom-Hotel/Motel Exp,OCOA/4610010010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Domestic - Mileage,OCOA/4610010020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Down pymt clear-Proj,OCOA/4400010950,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Dues & Fees - other,OCOA/4602000090,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Duty Accrual,OCOA/2300010190,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,EHS Consultancy,OCOA/4608000100,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,EHS Maint service,OCOA/4608000070,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Electricity,OCOA/4620000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,EMP CONT TO PROF FPA,OCOA/2301091015,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Employee Payable,OCOA/2201000010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Eng/Tech Services,OCOA/9021000170,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Enginr Tech Services,OCOA/4605010010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Entertainment Exp,OCOA/4630000020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,"Env, Health & Safety",OCOA/9021000090,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Environ Supplies,OCOA/4608000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Exchange Rate Diff,OCOA/4000070020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Export incentive rec,OCOA/1807030040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Export sch IndiaCtrl,OCOA/1807030030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Export Scheme India,OCOA/1807030020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,ExRateDiff RM  INV,OCOA/4000070050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,ExRateDiff RM Cons,OCOA/4000070040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,ExRateDiff UTL Cons,OCOA/4000070080,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,ExRateDiff UTL INV,OCOA/4000070090,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Ext Services-SMT,OCOA/9021000070,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Extrl Service Charge,OCOA/4400010010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Factory Overhead,OCOA/9042000500,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,FAM PEN FUND PAY-PA,OCOA/2301091030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,FG Prov SM,OCOA/1501000050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,FG/SFG Consumed Manu,OCOA/4000010570,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Fines&Penalties Tax,OCOA/4602000100,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Finished Goods,OCOA/1500050010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Finished Goods Cons,OCOA/4000010200,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Finished Goods Manua,OCOA/1500050900,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,FixedAss BalMigr,OCOA/8900000030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Foreign - Air Travel,OCOA/4610020050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Foreign - Car Rental,OCOA/4610020040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Foreign - Mileage,OCOA/4610020020,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Foreign Hot/Mot Exp,OCOA/4610020010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Freight Accural,OCOA/2203000080,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Freight others – out,OCOA/4500000990,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Frgn Travel - Other,OCOA/4610020030,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Furnit & Fixt-AD,OCOA/1000010090,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Furnitures & Fixt,OCOA/1000000090,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,G/L on DispofAsset,OCOA/3101020010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,GenLedger balMigr,OCOA/8900000050,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,GenLedgerBal AdjMigr,OCOA/8900000060,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,Gifts,OCOA/4630000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,GJ - SGST Output Tax,OCOA/2302091012,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,GJ CGST OTax uRevChg,OCOA/2302091016,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,GJ IGST OTax uRevChg,OCOA/2302091015,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,GJ SGST OTax uRevChg,OCOA/2302091017,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,GJ- CGST Output Tax,OCOA/2302091011,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,GJ- IGST Output Tax,OCOA/2302091010,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,GRIR - Migration,OCOA/2203000045,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,GRIR Clear- Others,OCOA/2203000040,2024-06-21 12:11:20.114959
2024-05-01 00:00:00,,IN10,IVO Ankleshwar Pvt Ltd.,Available days,GRIR Clear-non trade,OCOA/2203000020,2024-06-21 12:11:20.114959
